date,activity_type,date,favorite,title,distance,calories,time,avg_hr,max_hr,avg_run_cadence,max_run_cadence,avg_speed,max_speed,elev_gain,elev_loss,avg_stride_length,avg_vertical_ratio,avg_vertical_oscillation,avg_bike_cadence,max_bike_cadence,training_stress_scoreâ,grit,flow,total_strokes,total_reps,total_sets,climb_time,bottom_time,min_temp,surface_interval,decompression,best_lap_time,number_of_laps,max_temp,athlete_id,filetype,is_race,avg_pace,best_pace
2020-01-01 19:24:48,Running,2020-01-01 19:24:48,False,Longview Running,5.01,540,0:53:06,160,176,169,192,10:36,9:01,203,164,0.9,0,0,0,0,0,0,0,0,0,0,2:5:06,0:00,0,0:00,No,00:04.72,6,0,10,garmin,0,0 days 00:10:36,0 days 00:10:36
2019-12-30 19:54:04,Running,2019-12-30 19:54:04,False,Longview Running,6,683,1:04:58,167,182,169,184,10:49,9:47,272,591,0.88,0,0,0,0,0,0,0,0,0,0,1:04:58,0:00,0,0:00,No,00:02.89,7,0,10,garmin,0,0 days 00:10:49,0 days 00:10:49
2019-12-29 18:25:41,Running,2019-12-29 18:25:41,False,Longview Running,2.01,228,0:23:12,159,179,161,182,11:34,9:31,361,226,0.86,0,0,0,0,0,0,0,0,0,0,23:12,0:00,0,0:00,No,00:02.81,3,0,10,garmin,0,0 days 00:11:34,0 days 00:11:34
2019-12-29 17:38:23,Running,2019-12-29 17:38:23,False,Longview Running,4,437,0:41:45,164,181,170,182,10:26,9:24,253,440,0.91,0,0,0,0,0,0,0,0,0,0,1:17:45,0:00,0,0:00,No,00:01.99,5,0,10,garmin,0,0 days 00:10:26,0 days 00:10:26
2019-12-26 16:30:05,Running,2019-12-26 16:30:05,False,Longview Running,3,320,0:31:24,161,188,166,178,10:27,9:04,105,240,0.93,0,0,0,0,0,0,0,0,0,0,1:7:24,0:00,0,0:00,No,00:01.87,4,0,10,garmin,0,0 days 00:10:27,0 days 00:10:27
2019-12-20 18:36:24,Indoor Running,2019-12-20 18:36:24,False,Indoor Running,3.56,378,0:40:01,149,165,163,169,11:15,10:53,0,0,0.88,0,0,0,0,0,0,0,0,0,0,1:16:01,0:00,0,0:00,No,06:15.91,4,0,10,garmin,0,0 days 00:11:15,0 days 00:11:15
2019-12-17 19:56:22,Running,2019-12-17 19:56:22,False,Longview Running,4.01,429,0:44:34,154,175,168,178,11:07,7:45,194,377,0.86,0,0,0,0,0,0,0,0,0,0,1:20:34,0:00,0,0:00,No,00:04.15,5,0,10,garmin,0,0 days 00:11:07,0 days 00:11:07
2019-12-15 07:15:45,Running,2019-12-15 7:15:45,False,Galveston Running,13.09,"1,500",2:43:51,164,187,144,248,12:31,9:41,"3,907","4,081",0.89,0,0,0,0,0,0,0,0,0,0,2:43:51,0:00,0,0:00,No,01:02.91,14,0,10,garmin,0,0 days 00:12:31,0 days 00:12:31
2019-12-13 18:47:33,Indoor Running,2019-12-13 18:47:33,False,Indoor Running,2,209,0:20:21,160,169,163,173,10:09,9:41,0,0,0.97,0,0,0,0,0,0,0,0,0,0,20:21,0:00,0,0:00,No,00:01.71,3,0,10,garmin,0,0 days 00:10:09,0 days 00:10:09
2019-12-12 12:17:17,Running,2019-12-12 12:17:17,False,Longview Running,2,203,0:19:25,161,182,170,186,9:42,8:16,82,210,0.98,0,0,0,0,0,0,0,0,0,0,19:25,0:00,0,0:00,No,00:00.99,3,0,10,garmin,0,0 days 00:09:42,0 days 00:09:42
2019-12-10 19:09:26,Running,2019-12-10 19:09:26,False,Treadmill,5,592,0:54:17,0,0,0,0,10:51,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:6:17,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:10:51,0 days 00:10:51
2019-12-07 08:39:46,Running,2019-12-07 8:39:46,False,Longview Running,7.03,775,1:18:59,163,178,167,174,11:14,9:27,551,951,0.86,0,0,0,0,0,0,0,0,0,0,1:18:59,0:00,0,0:00,No,00:17.99,8,0,10,garmin,0,0 days 00:11:14,0 days 00:11:14
2019-12-06 17:34:19,Running,2019-12-06 17:34:19,False,Longview Running,3,322,0:31:11,164,180,166,176,10:23,9:04,102,236,0.94,0,0,0,0,0,0,0,0,0,0,1:7:11,0:00,0,0:00,No,00:02.48,4,0,10,garmin,0,0 days 00:10:23,0 days 00:10:23
2019-12-02 18:52:12,Running,2019-12-02 18:52:12,False,Longview Running,5,553,0:54:20,161,181,167,180,10:52,8:56,200,197,0.89,0,0,0,0,0,0,0,0,0,0,2:6:20,0:00,0,0:00,No,00:01.94,6,0,10,garmin,0,0 days 00:10:52,0 days 00:10:52
2019-12-01 12:43:50,Running,2019-12-01 12:43:50,False,Longview Running,4,457,0:59:59,145,170,115,245,14:59,10:07,351,272,0.93,0,0,0,0,0,0,0,0,0,0,2:11:59,0:00,0,0:00,No,00:02.13,5,0,10,garmin,0,0 days 00:14:59,0 days 00:14:59
2019-12-01 11:35:20,Running,2019-12-01 11:35:20,False,Longview Running,6,692,1:08:04,168,184,163,176,11:20,8:59,240,190,0.87,0,0,0,0,0,0,0,0,0,0,1:08:04,0:00,0,0:00,No,00:01.23,7,0,10,garmin,0,0 days 00:11:20,0 days 00:11:20
2019-11-28 07:20:59,Running,2019-11-28 7:20:59,False,Longview Running,4,454,0:46:10,162,179,166,174,11:32,9:57,125,131,0.84,0,0,0,0,0,0,0,0,0,0,1:22:10,0:00,0,0:00,No,00:02.36,5,0,10,garmin,0,0 days 00:11:32,0 days 00:11:32
2019-11-26 17:48:15,Running,2019-11-26 17:48:15,False,Longview Running,3.03,347,0:35:01,163,180,164,178,11:32,10:20,108,98,0.85,0,0,0,0,0,0,0,0,0,0,1:11:01,0:00,0,0:00,No,00:22.67,4,0,10,garmin,0,0 days 00:11:32,0 days 00:11:32
2019-11-24 19:40:08,Running,2019-11-24 19:40:08,False,Longview Running,3,332,0:32:15,157,179,167,176,10:44,9:20,95,98,0.89,0,0,0,0,0,0,0,0,0,0,1:8:15,0:00,0,0:00,No,00:01.72,4,0,10,garmin,0,0 days 00:10:44,0 days 00:10:44
2019-11-23 08:14:13,Running,2019-11-23 8:14:13,False,Longview Running,4,481,0:50:28,159,193,148,248,12:36,10:12,535,594,0.87,0,0,0,0,0,0,0,0,0,0,2:2:28,0:00,0,0:00,No,00:02.70,5,0,10,garmin,0,0 days 00:12:36,0 days 00:12:36
2019-11-23 06:48:28,Treadmill Running,2019-11-23 6:48:28,False,Treadmill Running,5,630,0:58:06,166,181,164,170,11:37,10:20,0,0,0.89,0,0,0,0,0,0,0,0,0,0,2:10:06,0:00,0,0:00,No,00:01.04,6,0,10,garmin,0,0 days 00:11:37,0 days 00:11:37
2019-11-21 18:07:36,Treadmill Running,2019-11-21 18:07:36,False,Treadmill Running,4,493,0:43:59,168,188,165,174,11:00,9:09,0,0,0.99,0,0,0,0,0,0,0,0,0,0,1:19:59,0:00,0,0:00,No,04:19.18,5,0,10,garmin,0,0 days 00:11:00,0 days 00:11:00
2019-11-18 18:59:03,Running,2019-11-18 18:59:03,False,Longview Running,4,433,0:42:45,160,182,167,186,10:41,8:35,141,535,0.9,0,0,0,0,0,0,0,0,0,0,1:18:45,0:00,0,0:00,No,00:02.69,5,0,10,garmin,0,0 days 00:10:41,0 days 00:10:41
2019-11-14 18:12:28,Running,2019-11-14 18:12:28,False,Longview Running,4.01,437,0:45:07,155,179,167,188,11:16,9:01,197,210,0.86,0,0,0,0,0,0,0,0,0,0,1:21:07,0:00,0,0:00,No,00:05.07,5,0,10,garmin,0,0 days 00:11:16,0 days 00:11:16
2019-11-12 05:19:15,Running,2019-11-12 5:19:15,False,Longview Running,3,332,0:33:57,155,175,166,177,11:18,10:12,312,322,0.86,0,0,0,0,0,0,0,0,0,0,1:9:57,0:00,0,0:00,No,00:03.19,4,0,10,garmin,0,0 days 00:11:18,0 days 00:11:18
2019-11-10 17:23:55,Running,2019-11-10 17:23:55,False,Longview Running,3,333,0:32:00,164,181,170,186,10:39,9:11,112,108,0.89,0,0,0,0,0,0,0,0,0,0,1:8,0:00,0,0:00,No,00:01.34,4,0,10,garmin,0,0 days 00:10:39,0 days 00:10:39
2019-11-08 18:42:46,Treadmill Running,2019-11-08 18:42:46,False,Treadmill Running,3.1,335,0:30:50,167,185,170,182,9:57,8:52,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:6:50:00.000,0:00,0,0:00,No,00:58.85,4,0,10,garmin,0,0 days 00:09:57,0 days 00:09:57
2019-11-05 19:36:48,Running,2019-11-05 19:36:48,False,Longview Running,2.5,287,0:26:48,168,183,166,184,10:43,9:16,131,112,0.9,0,0,0,0,0,0,0,0,0,0,1:2:48,0:00,0,0:00,No,05:26.28,3,0,10,garmin,0,0 days 00:10:43,0 days 00:10:43
2019-11-04 18:39:53,Treadmill Running,2019-11-04 18:39:53,False,Treadmill Running,2,227,0:20:24,170,187,170,180,10:12,8:56,0,0,0.9,0,0,0,0,0,0,0,0,0,0,20:24,0:00,0,0:00,No,00:03.07,3,0,10,garmin,0,0 days 00:10:12,0 days 00:10:12
2019-11-02 06:30:41,Running,2019-11-02 6:30:41,False,Longview Running,3.01,338,0:32:07,167,183,169,182,10:41,8:49,102,102,0.89,0,0,0,0,0,0,0,0,0,0,1:8:07,0:00,0,0:00,No,00:02.53,4,0,10,garmin,0,0 days 00:10:41,0 days 00:10:41
2019-10-30 18:17:50,Treadmill Running,2019-10-30 18:17:50,False,Treadmill Running,1,112,0:11:20,153,178,162,171,11:20,9:08,0,0,1.0,0,0,0,0,0,0,0,0,0,0,11:20,0:00,0,0:00,No,04:05.56,2,0,10,garmin,0,0 days 00:11:20,0 days 00:11:20
2019-10-30 17:54:47,Running,2019-10-30 17:54:47,False,Longview Running,1,108,0:11:02,152,175,169,186,11:00,9:27,52,56,0.87,0,0,0,0,0,0,0,0,0,0,11:02,0:00,0,0:00,No,00:02.37,2,0,10,garmin,0,0 days 00:11:00,0 days 00:11:00
2019-10-28 19:24:49,Running,2019-10-28 19:24:49,False,Longview Running,2,217,0:22:45,150,163,164,176,11:21,10:14,49,49,0.86,0,0,0,0,0,0,0,0,0,0,22:45,0:00,0,0:00,No,00:02.39,3,0,10,garmin,0,0 days 00:11:21,0 days 00:11:21
2019-10-27 07:30:00,Running,2019-10-27 7:30:00,False,Cape Cod Half,13.1,"1,528",2:24:53,0,0,0,0,11:04,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:24:53,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:11:04,0 days 00:11:04
2019-10-23 06:10:33,Running,2019-10-23 6:10:33,False,Longview Running,1,102,0:12:21,126,136,163,176,12:18,10:29,36,39,0.8,0,0,0,0,0,0,0,0,0,0,12:21,0:00,0,0:00,No,00:04.07,2,0,10,garmin,0,0 days 00:12:18,0 days 00:12:18
2019-10-22 18:06:50,Running,2019-10-22 18:06:50,False,Longview Running,3,331,0:34:31,155,182,167,184,11:30,9:25,95,82,0.84,0,0,0,0,0,0,0,0,0,0,1:10:31:00.000,0:00,0,0:00,No,00:03.86,4,0,10,garmin,0,0 days 00:11:30,0 days 00:11:30
2019-10-21 17:41:46,Running,2019-10-21 17:41:46,False,Longview Running,4,432,0:45:59,153,176,164,172,11:29,10:20,115,187,0.85,0,0,0,0,0,0,0,0,0,0,1:21:59,0:00,0,0:00,No,00:01.32,5,0,10,garmin,0,0 days 00:11:29,0 days 00:11:29
2019-10-17 12:28:42,Running,2019-10-17 12:28:42,False,Longview Running,7.1,778,1:23:02,159,175,158,175,11:42,10:12,623,623,0.87,0,0,0,0,0,0,0,0,0,0,1:23:02,0:00,0,0:00,No,01:27.02,8,0,10,garmin,0,0 days 00:11:42,0 days 00:11:42
2019-10-16 17:42:37,Running,2019-10-16 17:42:37,False,Longview Running,2,199,0:21:45,142,174,166,176,10:52,7:19,75,66,0.89,0,0,0,0,0,0,0,0,0,0,21:45,0:00,0,0:00,No,00:00.97,3,0,10,garmin,0,0 days 00:10:52,0 days 00:10:52
2019-10-15 17:44:04,Treadmill Running,2019-10-15 17:44:04,False,Treadmill Running,5,552,0:54:48,160,181,167,180,10:57,6:11,0,0,0.88,0,0,0,0,0,0,0,0,0,0,2:6:48,0:00,0,0:00,No,00:01.80,6,0,10,garmin,0,0 days 00:10:57,0 days 00:10:57
2019-10-14 05:08:00,Running,2019-10-14 5:08:00,False,Treadmill Run,5,595,0:56:25,0,0,0,0,11:17,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:8:25:00.000,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:11:17,0 days 00:11:17
2019-10-13 15:06:18,Treadmill Running,2019-10-13 15:06:18,False,Treadmill Running,4.01,448,0:45:04,158,180,167,182,11:14,7:36,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:21:04,0:00,0,0:00,No,00:48.20,5,0,10,garmin,0,0 days 00:11:14,0 days 00:11:14
2019-10-11 17:49:20,Running,2019-10-11 17:49:20,False,Longview Running,12,"1,225",2:17:55,158,178,167,176,11:29,9:25,"1,161","1,093",0.84,0,0,0,0,0,0,0,0,0,0,2:17:55,0:00,0,0:00,No,00:02.18,13,0,10,garmin,0,0 days 00:11:29,0 days 00:11:29
2019-10-09 20:04:30,Running,2019-10-09 20:04:30,False,Longview Running,5,556,0:58:21,163,182,163,182,11:40,9:35,253,243,0.84,0,0,0,0,0,0,0,0,0,0,2:10:21,0:00,0,0:00,No,00:02.55,6,0,10,garmin,0,0 days 00:11:40,0 days 00:11:40
2019-10-08 05:16:31,Running,2019-10-08 5:16:31,False,Longview Running,3,326,0:35:00,157,172,166,174,11:39,10:05,85,89,0.83,0,0,0,0,0,0,0,0,0,0,1:11,0:00,0,0:00,No,00:02.52,4,0,10,garmin,0,0 days 00:11:39,0 days 00:11:39
2019-10-07 18:04:00,Running,2019-10-07 18:04:00,False,Longview Running,5,556,0:53:55,168,182,166,176,10:47,9:16,230,430,0.9,0,0,0,0,0,0,0,0,0,0,2:5:55,0:00,0,0:00,No,00:02.89,6,0,10,garmin,0,0 days 00:10:47,0 days 00:10:47
2019-10-05 11:36:16,Running,2019-10-05 11:36:16,False,Los Angeles Running,3.01,342,0:37:21,155,176,151,240,12:24,10:01,308,302,0.86,0,0,0,0,0,0,0,0,0,0,1:13:21,0:00,0,0:00,No,00:08.93,4,0,10,garmin,0,0 days 00:12:24,0 days 00:12:24
2019-10-02 20:12:35,Running,2019-10-02 20:12:35,False,Longview Running,4,445,0:57:48,144,173,128,248,14:26,10:51,"1,385","1,407",0.88,0,0,0,0,0,0,0,0,0,0,2:9:48,0:00,0,0:00,No,00:04.01,5,0,10,garmin,0,0 days 00:14:26,0 days 00:14:26
2019-10-02 18:57:27,Treadmill Running,2019-10-02 18:57:27,False,Treadmill Running,5,603,1:00:02,161,181,162,174,12:00,9:15,0,0,0.82,0,0,0,0,0,0,0,0,0,0,1:00:02,0:00,0,0:00,No,11:36.15,5,0,10,garmin,0,0 days 00:12:00,0 days 00:12:00
2019-10-01 18:53:44,Treadmill Running,2019-10-01 18:53:44,False,Treadmill Running,3,348,0:34:13,162,179,166,172,11:25,8:57,0,0,0.8,0,0,0,0,0,0,0,0,0,0,1:10:13,0:00,0,0:00,No,10:03.69,3,0,10,garmin,0,0 days 00:11:25,0 days 00:11:25
2019-09-30 20:31:14,Running,2019-09-30 20:31:14,False,Running,4.5,534,0:49:00,0,0,0,0,10:53,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:1,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,0 days 00:10:53,0 days 00:10:53
2019-09-28 18:32:14,Running,2019-09-28 18:32:14,False,Longview Running,8,835,1:43:43,150,174,144,245,12:57,10:25,"1,060","1,040",0.86,0,0,0,0,0,0,0,0,0,0,1:43:43,0:00,0,0:00,No,00:02.06,9,0,10,garmin,0,0 days 00:12:57,0 days 00:12:57
2019-09-27 17:54:14,Treadmill Running,2019-09-27 17:54:14,False,Treadmill Running,5,595,0:55:17,171,182,166,176,11:03,7:34,0,0,0.97,0,0,0,0,0,0,0,0,0,0,2:7:17,0:00,0,0:00,No,04:51.11,6,0,10,garmin,0,0 days 00:11:03,0 days 00:11:03
2019-09-24 18:18:57,Running,2019-09-24 18:18:57,False,Longview Running,2.01,219,0:22:43,157,185,163,172,11:19,9:49,43,30,0.87,0,0,0,0,0,0,0,0,0,0,22:43,0:00,0,0:00,No,00:03.69,3,0,10,garmin,0,0 days 00:11:19,0 days 00:11:19
2019-09-24 05:24:08,Treadmill Running,2019-09-24 5:24:08,False,Treadmill Running,1.25,133,0:14:58,143,164,163,172,11:58,8:47,0,0,0.76,0,0,0,0,0,0,0,0,0,0,14:58,0:00,0,0:00,No,03:16.89,2,0,10,garmin,0,0 days 00:11:58,0 days 00:11:58
2019-09-23 18:30:45,Running,2019-09-23 18:30:45,False,Longview Running,4.51,493,1:01:21,149,175,128,170,13:37,9:47,522,564,0.94,0,0,0,0,0,0,0,0,0,0,1:01:21,0:00,0,0:00,No,09:32.88,5,0,10,garmin,0,0 days 00:13:37,0 days 00:13:37
2019-09-22 17:33:53,Indoor Running,2019-09-22 17:33:53,False,Indoor Running,2.7,282,0:28:11,160,179,165,174,10:26,10:46,0,0,0.83,0,0,0,0,0,0,0,0,0,0,1:4:11,0:00,0,0:00,No,04:41.82,3,0,10,garmin,0,0 days 00:10:26,0 days 00:10:26
2019-09-22 16:48:42,Treadmill Running,2019-09-22 16:48:42,False,Treadmill Running,3.5,392,0:39:43,159,173,164,172,11:21,8:43,0,0,0.89,0,0,0,0,0,0,0,0,0,0,1:15:43,0:00,0,0:00,No,06:38.17,4,0,10,garmin,0,0 days 00:11:21,0 days 00:11:21
2019-09-19 19:00:11,Running,2019-09-19 19:00:11,False,Longview Running,3.01,306,0:33:57,150,177,164,170,11:18,9:41,190,197,0.87,0,0,0,0,0,0,0,0,0,0,1:9:57,0:00,0,0:00,No,00:03.49,4,0,10,garmin,0,0 days 00:11:18,0 days 00:11:18
2019-09-18 20:07:47,Running,2019-09-18 20:07:47,False,Longview Running,4,460,0:47:13,163,181,148,248,11:48,7:45,925,"1,040",0.92,0,0,0,0,0,0,0,0,0,0,1:23:13,0:00,0,0:00,No,00:01.39,5,0,10,garmin,0,0 days 00:11:48,0 days 00:11:48
2019-09-17 17:55:09,Treadmill Running,2019-09-17 17:55:09,False,Treadmill Running,4,434,0:43:51,160,177,166,176,10:58,6:29,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:19:51,0:00,0,0:00,No,00:01.07,5,0,10,garmin,0,0 days 00:10:58,0 days 00:10:58
2019-09-16 18:35:36,Treadmill Running,2019-09-16 18:35:36,False,Treadmill Running,4.5,501,0:51:14,159,177,166,172,11:23,8:47,0,0,0.86,0,0,0,0,0,0,0,0,0,0,2:3:14:00.000,0:00,0,0:00,No,00:22.91,6,0,10,garmin,0,0 days 00:11:23,0 days 00:11:23
2019-09-13 18:09:26,Treadmill Running,2019-09-13 18:09:26,False,Treadmill Running,9,957,1:51:07,157,185,155,178,12:21,7:29,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:51:07,0:00,0,0:00,No,02:22.03,10,0,10,garmin,0,0 days 00:12:21,0 days 00:12:21
2019-09-12 17:55:24,Treadmill Running,2019-09-12 17:55:24,False,Treadmill Running,3.64,405,0:40:03,162,177,167,178,11:00,7:55,0,0,0.85,0,0,0,0,0,0,0,0,0,0,1:16:03,0:00,0,0:00,No,06:04.75,4,0,10,garmin,0,0 days 00:11:00,0 days 00:11:00
2019-09-11 18:06:09,Treadmill Running,2019-09-11 18:06:09,False,Treadmill Running,4,432,0:45:29,155,175,167,178,11:22,7:42,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:21:29,0:00,0,0:00,No,00:01.05,5,0,10,garmin,0,0 days 00:11:22,0 days 00:11:22
2019-09-09 05:20:08,Treadmill Running,2019-09-09 5:20:08,False,Treadmill Running,3,331,0:34:34,155,172,167,180,11:31,8:43,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:10:34,0:00,0,0:00,No,00:49.91,4,0,10,garmin,0,0 days 00:11:31,0 days 00:11:31
2019-09-08 16:35:43,Treadmill Running,2019-09-08 16:35:43,False,Treadmill Running,5,531,0:56:38,153,173,166,180,11:20,7:17,0,0,0.85,0,0,0,0,0,0,0,0,0,0,2:8:38,0:00,0,0:00,No,00:00.98,6,0,10,garmin,0,0 days 00:11:20,0 days 00:11:20
2019-09-05 20:03:19,Treadmill Running,2019-09-05 20:03:19,False,Treadmill Running,3,324,0:34:04,153,175,165,184,11:21,6:42,0,0,0.91,0,0,0,0,0,0,0,0,0,0,1:10:04,0:00,0,0:00,No,01:52.66,4,0,10,garmin,0,0 days 00:11:21,0 days 00:11:21
2019-09-04 18:50:27,Treadmill Running,2019-09-04 18:50:27,False,Treadmill Running,3.5,368,0:37:36,158,180,166,172,10:45,7:06,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:13:36,0:00,0,0:00,No,05:14.07,4,0,10,garmin,0,0 days 00:10:45,0 days 00:10:45
2019-09-03 19:54:31,Treadmill Running,2019-09-03 19:54:31,False,Treadmill Running,1.14,103,0:15:14,128,155,144,167,13:25,9:51,0,0,0.83,0,0,0,0,0,0,0,0,0,0,15:14,0:00,0,0:00,No,01:59.92,2,0,10,garmin,0,0 days 00:13:25,0 days 00:13:25
2019-09-01 07:07:56,Running,2019-09-01 7:07:56,False,Yamhill County Running,13.14,"1,507",2:37:08,166,214,157,248,11:57,10:03,"4,429","4,514",0.86,0,0,0,0,0,0,0,0,0,0,2:37:08,0:00,0,0:00,No,01:37.70,14,0,10,garmin,0,0 days 00:11:57,0 days 00:11:57
2019-08-29 19:53:53,Treadmill Running,2019-08-29 19:53:53,False,Treadmill Running,2,211,0:21:40,158,180,165,184,10:50,7:01,0,0,0.87,0,0,0,0,0,0,0,0,0,0,21:40,0:00,0,0:00,No,00:01.08,3,0,10,garmin,0,0 days 00:10:50,0 days 00:10:50
2019-08-28 18:51:30,Treadmill Running,2019-08-28 18:51:30,False,Treadmill Running,3.01,329,0:34:43,155,177,161,176,11:32,6:59,0,0,0.97,0,0,0,0,0,0,0,0,0,0,1:10:43,0:00,0,0:00,No,03:37.22,4,0,10,garmin,0,0 days 00:11:32,0 days 00:11:32
2019-08-27 18:21:19,Running,2019-08-27 18:21:19,False,Longview Running,3,333,0:33:13,163,180,164,180,11:04,9:51,89,69,0.89,0,0,0,0,0,0,0,0,0,0,1:9:13,0:00,0,0:00,No,00:02.17,4,0,10,garmin,0,0 days 00:11:04,0 days 00:11:04
2019-08-25 18:07:47,Treadmill Running,2019-08-25 18:07:47,False,Treadmill Running,3,328,0:34:54,151,167,164,173,11:38,7:19,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:10:54,0:00,0,0:00,No,01:05.42,4,0,10,garmin,0,0 days 00:11:38,0 days 00:11:38
2019-08-23 18:00:06,Treadmill Running,2019-08-23 18:00:06,False,Treadmill Running,10,"1,099",1:58:06,157,188,162,178,11:49,7:01,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:58:06,0:00,0,0:00,No,00:26.10,11,0,10,garmin,0,0 days 00:11:49,0 days 00:11:49
2019-08-22 19:00:43,Treadmill Running,2019-08-22 19:00:43,False,Treadmill Running,3.5,383,0:39:10,158,178,164,172,11:11,7:01,0,0,0.89,0,0,0,0,0,0,0,0,0,0,1:15:10,0:00,0,0:00,No,05:53.17,4,0,10,garmin,0,0 days 00:11:11,0 days 00:11:11
2019-08-20 17:55:56,Treadmill Running,2019-08-20 17:55:56,False,Treadmill Running,3,323,0:32:20,160,174,167,184,10:47,7:32,0,0,0.81,0,0,0,0,0,0,0,0,0,0,1:8:20:00.000,0:00,0,0:00,No,02:46.80,4,0,10,garmin,0,0 days 00:10:47,0 days 00:10:47
2019-08-18 07:00:31,Running,2019-08-18 7:00:31,False,Longview Running,7.01,737,1:50:39,135,176,123,216,15:47,10:56,"1,716","1,716",0.84,0,0,0,0,0,0,0,0,0,0,1:50:39,0:00,0,0:00,No,00:08.96,8,0,10,garmin,0,0 days 00:15:47,0 days 00:15:47
2019-08-17 18:22:20,Treadmill Running,2019-08-17 18:22:20,False,Treadmill Running,3,315,0:34:59,146,163,162,169,11:40,6:53,0,0,0.94,0,0,0,0,0,0,0,0,0,0,1:10:59,0:00,0,0:00,No,03:15.77,4,0,10,garmin,0,0 days 00:11:40,0 days 00:11:40
2019-08-17 13:05:41,Yoga,2019-08-17 13:05:41,False,Yoga,0,101,0:50:23,77,112,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,2:2:23,0:00,0,0:00,No,00:00.00,1,0,10,garmin,0,00:00:00,00:00:00
2019-08-16 17:35:15,Treadmill Running,2019-08-16 17:35:15,False,Treadmill Running,3,299,0:31:11,152,172,167,184,10:24,7:32,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:7:11,0:00,0,0:00,No,00:00.100,4,0,10,garmin,0,0 days 00:10:24,0 days 00:10:24
2019-08-14 18:38:05,Treadmill Running,2019-08-14 18:38:05,False,Treadmill Running,2.6,291,0:30:06,154,171,162,176,11:35,6:58,0,0,0.84,0,0,0,0,0,0,0,0,0,0,1:6:06,0:00,0,0:00,No,07:02.81,3,0,10,garmin,0,0 days 00:11:35,0 days 00:11:35
2019-08-12 18:51:11,Treadmill Running,2019-08-12 18:51:11,False,Treadmill Running,3,303,0:34:31,143,168,164,186,11:30,7:12,0,0,0.86,0,0,0,0,0,0,0,0,0,0,1:10:31:00.000,0:00,0,0:00,No,00:17.45,4,0,10,garmin,0,0 days 00:11:30,0 days 00:11:30
2019-08-11 16:58:29,Treadmill Running,2019-08-11 16:58:29,False,Treadmill Running,7,788,1:20:40,159,182,164,186,11:31,7:58,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:20:40,0:00,0,0:00,No,01:45.06,8,0,10,garmin,0,0 days 00:11:31,0 days 00:11:31
2019-08-09 19:03:20,Treadmill Running,2019-08-09 19:03:20,False,Treadmill Running,3,321,0:33:55,151,173,165,186,11:18,6:28,0,0,0.88,0,0,0,0,0,0,0,0,0,0,1:9:55,0:00,0,0:00,No,00:35.85,4,0,10,garmin,0,0 days 00:11:18,0 days 00:11:18
2019-08-08 18:53:48,Running,2019-08-08 18:53:48,False,Longview Running,3.02,327,0:37:31,154,179,162,172,12:25,9:29,82,75,0.8,0,0,0,0,0,0,0,0,0,0,1:13:31,0:00,0,0:00,No,00:14.66,4,0,10,garmin,0,0 days 00:12:25,0 days 00:12:25
2019-08-06 17:52:09,Treadmill Running,2019-08-06 17:52:09,False,Treadmill Running,3.08,364,0:36:13,160,173,164,178,11:45,6:37,0,0,0.87,0,0,0,0,0,0,0,0,0,0,1:12:13,0:00,0,0:00,No,02:29.93,4,0,10,garmin,0,0 days 00:11:45,0 days 00:11:45
2019-08-05 20:28:31,Running,2019-08-05 20:28:31,False,Longview Running,3,328,0:37:08,162,180,161,180,12:22,11:11,72,75,0.81,0,0,0,0,0,0,0,0,0,0,1:13:08,0:00,0,0:00,No,00:01.72,4,0,10,garmin,0,0 days 00:12:22,0 days 00:12:22
2019-08-04 17:43:54,Treadmill Running,2019-08-04 17:43:54,False,Treadmill Running,4.34,510,0:50:01,161,182,164,180,11:32,9:24,0,0,0.76,0,0,0,0,0,0,0,0,0,0,2:2:01:00.000,0:00,0,0:00,No,03:22.34,5,0,10,garmin,0,0 days 00:11:32,0 days 00:11:32
2019-08-03 07:22:03,Running,2019-08-03 7:22:03,False,Montgomery County Running,3,350,0:40:02,155,177,143,230,13:20,9:22,315,348,0.85,0,0,0,0,0,0,0,0,0,0,1:16:02,0:00,0,0:00,No,00:01.64,4,0,10,garmin,0,0 days 00:13:20,0 days 00:13:20
